product_IDs,sales_volumes,average_user_rating
5744,1933,3.3
5745,4974,4.9
5746,6147,4.4
5747,6764,3.9
5748,2617,1.4
5749,1043,1.8
5750,6454,2.1
5751,7855,3.9
5752,3701,3.1
5753,3353,3.1
5754,4868,3.2
5755,3574,4.7
5756,2518,3.3
5757,3195,1.8
5758,1702,1.4
5759,7568,1.1
5760,3332,1.6
5761,5871,4.4
5762,4400,2.9
5763,2522,2.2
5764,6023,3.7
5765,505,4.3
5766,3717,4.9
5767,8252,4.7
5768,3108,3.7
5769,2036,1.7
5770,6275,1.8
5771,6871,4.3
5772,9012,3.4
5773,1335,2.3
5774,4913,2.6
5775,628,2.5
5776,4324,1.7
5777,6822,1.4
5778,5020,1.9
5779,8301,1.7
5780,8013,4.6
5781,8880,3.2
5782,3584,4.2
5783,2486,1.2
5784,4791,3.6
5785,8229,3.3
5786,428,3.7
5787,9574,2.9
5788,5824,4.4
5789,5885,2.4
5790,2950,3.2
5791,9301,1.6
5792,4262,2.3
5793,9526,2.2
5794,6961,5.0
5795,723,4.1
5796,9475,3.2
5797,7697,1.7
5798,1272,3.7
5799,1185,1.4
5800,6557,1.9
5801,6582,1.6
5802,5373,1.8
5803,4950,4.0
5804,6312,4.5
5805,5068,2.2
5806,3086,2.7
5807,2239,2.8
5808,4781,4.9
5809,4324,3.9
5810,3424,2.8
5811,7221,3.0
5812,7560,4.8
5813,5934,1.6
5814,5881,4.4
5815,2534,4.4
5816,448,2.5
5817,3508,1.6
5818,7217,2.9
5819,2452,4.9
5820,5117,4.6
5821,1415,1.1
5822,9145,1.2
5823,7164,1.6
5824,5963,4.6
5825,1913,1.7
5826,8509,2.1
5827,5612,1.8
5828,9481,3.9
5829,2464,3.8
5830,1264,2.5
5831,9479,2.1
5832,9085,4.7
5833,9168,4.6
5834,1440,2.6
5835,5106,4.7
5836,2156,3.8
5837,4048,4.4
5838,9360,2.9
5839,3562,2.4
5840,3980,2.8
5841,7622,1.1
5842,6724,1.3
5843,3310,1.2
5844,5474,4.5
5845,9272,1.3
5846,4445,4.5
5847,2429,3.0
5848,8424,1.9
5849,5525,4.0
5850,650,1.9
5851,8030,3.9
5852,1080,1.2
5853,9039,1.3
5854,9315,3.7
5855,6745,3.1
5856,689,3.2
5857,7324,2.8
5858,4776,4.2
5859,3770,2.2
5860,5486,1.8
5861,9539,2.1
5862,882,2.1
5863,2772,3.6
5864,2099,4.5
5865,7102,1.1
5866,5706,2.9
5867,2973,3.3
5868,5279,2.6
5869,2410,1.8
5870,4676,2.4
5871,4080,4.9
5872,982,4.2
5873,3615,4.0
5874,7168,2.2
5875,7580,3.0
5876,6735,4.5
5877,7803,2.0
5878,3209,2.9
5879,7181,3.8
5880,1770,4.8
5881,2869,3.8
5882,8219,4.9
5883,5468,2.9
5884,8224,2.1
5885,7810,1.4
5886,2086,4.1
5887,254,3.1
5888,8491,3.2
5889,6837,2.7
5890,2828,4.4
5891,6002,4.5
5892,5131,4.1
5893,7761,1.4
5894,7456,4.9
5895,6974,5.0
5896,8242,3.3
5897,1811,4.7
5898,3118,3.2
5899,2651,1.3
5900,8217,4.6
5901,4867,3.7
5902,5000,3.1
5903,8581,3.4
5904,59,1.3
5905,5773,1.6
5906,195,4.1
5907,4624,3.3
5908,6355,1.2
5909,5900,1.9
5910,504,3.8
5911,1244,4.8
5912,847,4.0
5913,8433,4.0
5914,6439,1.4
5915,5103,2.7
5916,5773,4.1
5917,8904,3.5
5918,6110,1.4
5919,6625,3.3
5920,5346,3.7
5921,4635,4.7
5922,4785,2.5
5923,7038,1.8
5924,3428,4.3
5925,8886,4.4
5926,4167,1.5
5927,8183,2.6
5928,6066,4.1
5929,7452,2.6
5930,6531,2.7
5931,6574,2.4
5932,2523,3.2
5933,1745,4.2
5934,6344,2.6
5935,4250,1.5
5936,6507,4.0
5937,7200,4.6
5938,5634,1.1
5939,7756,3.9
5940,7582,3.3
5941,3480,3.9
5942,3727,4.6
5943,282,3.4
5944,6436,4.1
5945,2944,4.5
5946,9179,2.7
5947,6257,4.3
5948,6441,2.8
5949,1920,2.7
5950,7847,2.9
5951,8898,1.3
5952,3410,3.8
5953,5412,3.2
5954,4162,3.7
5955,4555,2.1
5956,6805,1.3
5957,2038,4.2
5958,2864,3.0
5959,9829,4.4
5960,5092,3.7
5961,1857,1.6
5962,2196,4.4
5963,3473,3.8
5964,4615,4.9
5965,4947,1.6
5966,5655,4.3
5967,4896,2.1
5968,3761,1.1
5969,594,3.4
5970,5307,3.1
5971,3845,4.0
5972,7321,4.9
5973,3498,1.4
5974,6651,4.0
5975,2112,3.0
5976,1399,1.5
5977,6592,4.3
5978,1389,4.8
5979,2602,3.1
5980,2391,4.2
5981,6130,3.3
5982,4909,4.3
5983,6649,3.0
5984,7100,4.4
5985,9852,3.8
5986,6439,3.9
5987,206,3.9
5988,5271,4.7
5989,197,4.8
5990,2145,2.7
5991,792,2.7
5992,5383,2.3
5993,9405,2.6
5994,8364,2.2
5995,3511,1.5
5996,7328,3.6
5997,5295,3.6
5998,5075,3.1
5999,2104,2.8
6000,8496,1.9
6001,9967,2.1
6002,2393,2.3
6003,7237,3.5
6004,8533,2.1
6005,7209,1.0
6006,3124,1.8
6007,9589,1.1
6008,3003,1.7
6009,4920,4.3
6010,9107,3.2
6011,296,2.4
6012,3842,3.0
6013,7408,3.5
6014,242,1.8
6015,72,2.5
6016,9973,3.8
6017,9560,2.5
6018,8024,4.6
6019,6238,2.7
6020,1882,1.3
6021,7848,4.7
6022,5369,4.3
6023,5804,3.5
6024,8795,2.0
6025,493,2.9
6026,5105,4.9
6027,291,4.1
6028,6119,3.9
6029,5845,4.4
6030,9356,1.3
6031,7280,2.1
6032,2294,1.8
6033,4790,1.8
6034,3181,3.6
6035,4986,3.2
6036,69,3.8
6037,2665,4.2
6038,6520,1.4
6039,7098,4.7
6040,550,4.8
6041,7394,3.9
6042,1951,2.1
6043,7978,3.0
6044,3666,3.6
6045,4814,3.6
6046,6110,3.5
6047,8054,4.3
6048,3951,2.2
6049,2785,3.9
6050,424,2.4
6051,9424,1.0
6052,709,1.4
6053,445,1.9
6054,5954,2.8
6055,6734,2.4
6056,8685,3.4
6057,6685,4.5
6058,3682,4.1
6059,6095,4.6
6060,917,3.8
6061,6050,4.2
6062,8006,3.9
6063,6902,1.5
6064,4434,3.8
6065,1447,2.2
6066,7771,4.0
6067,889,2.0
6068,5096,2.6
6069,6487,2.2
6070,3912,4.1
6071,7502,4.3
6072,7157,2.7
6073,2965,2.8
6074,4490,2.4
6075,8469,3.0
6076,1556,3.7
6077,7628,1.7
6078,6500,3.4
6079,4700,3.0
6080,117,4.6
6081,9164,4.7
6082,2475,1.5
6083,5109,1.6
6084,5111,1.6
6085,6173,1.4
6086,1625,1.0
6087,3992,3.3
6088,776,2.2
6089,2358,1.7
6090,2921,4.3
6091,4749,3.2
6092,2840,4.6
6093,7519,4.9
6094,7346,5.0
6095,8330,3.1
6096,3271,4.9
6097,4986,4.2
6098,9137,2.6
6099,7363,1.7
6100,4038,4.0
6101,2615,4.2
6102,2120,2.9
6103,9420,1.2
6104,7228,1.1
6105,8892,1.6
6106,6353,1.9
6107,5502,4.5
6108,2499,4.3
6109,8061,4.9
6110,5563,2.4
6111,7332,2.5
6112,4780,1.2
6113,1519,1.4
6114,2349,3.7
6115,3845,4.1
6116,475,2.2
6117,2921,4.5
6118,7459,1.5
6119,6662,4.1
6120,4372,1.2
6121,9049,2.2
6122,8969,1.4
6123,622,1.0
6124,9299,3.0
6125,8568,3.3
6126,149,1.1
6127,6864,3.2
6128,5592,1.1
6129,3816,3.5
6130,9271,1.2
6131,7661,3.9
6132,5429,1.4
6133,3182,2.8
6134,4066,3.9
6135,9406,3.4
6136,1866,2.5
6137,7613,1.3
6138,6083,2.5
6139,6937,2.4
6140,6587,1.7
6141,6392,2.9
6142,62,1.6
6143,3720,2.7
6144,1259,1.9
6145,4814,4.8
6146,5238,2.6
6147,3000,4.5
6148,7346,2.4
6149,2224,2.4
6150,1707,3.9
6151,3189,2.5
6152,7465,2.1
6153,1039,1.8
6154,700,2.7
6155,850,3.0
6156,3839,2.6
6157,7065,4.8
6158,6114,4.7
6159,7449,4.4
6160,7431,2.2
6161,670,2.6
6162,1576,3.6
6163,6102,4.1
6164,4563,4.6
6165,369,2.3
6166,8554,1.4
6167,2753,4.4
6168,9670,3.6
6169,5522,3.2
6170,5970,2.1
6171,8612,4.1
6172,1074,4.4
6173,3633,1.8
6174,6566,2.6
6175,3476,1.4
6176,7917,3.4
6177,5674,3.7
6178,6662,4.7
6179,5346,1.4
6180,4803,1.6
6181,7609,2.4
6182,8898,1.1
6183,9919,2.7
6184,3528,2.8
6185,6885,1.2
6186,4644,3.6
6187,6949,3.4
6188,667,1.5
6189,8042,3.5
6190,4332,1.9
6191,7880,3.3
6192,8576,3.0
6193,7612,1.8
6194,9309,1.3
6195,905,2.1
6196,2366,2.0
6197,7097,4.4
6198,7609,2.8
6199,663,3.4
6200,2021,1.4
6201,5949,3.9
6202,2091,4.3
6203,7447,2.8
6204,8290,2.3
6205,899,4.7
6206,4242,4.9
6207,3174,2.5
6208,2841,3.5
6209,2595,1.5
6210,3978,3.5
6211,8301,4.6
6212,4962,4.7
6213,4897,2.6
6214,5251,2.5
6215,7021,1.9
6216,711,1.4
6217,3130,2.3
6218,1189,3.3
6219,8892,3.6
6220,1083,3.1
6221,9436,3.0
6222,432,4.7
6223,3142,3.4
6224,3668,1.5
6225,4905,2.8
6226,2159,5.0
6227,7339,2.3
6228,8134,1.8
6229,8177,3.8
6230,2891,3.7
6231,6422,4.2
6232,7615,4.4
6233,9872,4.7
6234,2254,3.9
6235,2675,3.7
6236,5861,3.1
6237,5035,4.5
6238,3283,4.9
6239,3744,4.3
6240,7978,3.5
6241,5756,2.3
6242,7527,4.4
6243,5613,2.9
6244,7628,1.4
6245,929,1.5
6246,3570,2.4
6247,7312,3.4
6248,3906,2.0
6249,8950,3.1
6250,6683,2.8
6251,7866,3.1
6252,1468,3.7
6253,2494,4.5
6254,1390,4.9
6255,7993,4.7
6256,2960,4.4
6257,9653,2.4
6258,8808,3.5
6259,7869,1.3
6260,2263,1.2
6261,6539,1.3
6262,5222,3.6
6263,2157,3.2
6264,2668,3.5
6265,1544,3.6
6266,5441,5.0
6267,1443,3.7
6268,5998,3.7
6269,9885,2.2
6270,9879,4.0
6271,951,4.5
6272,6280,1.4
6273,520,1.8
6274,4591,3.0
6275,4313,3.8
6276,4724,1.8
6277,2289,2.8
6278,1127,3.6
6279,9083,4.0
6280,1600,1.8
6281,1670,1.3
6282,8938,3.6
6283,8427,3.5
6284,9902,4.2
6285,1244,2.3
6286,258,2.8
6287,3144,1.7
6288,8694,1.3
6289,9713,4.4
6290,1812,3.0
6291,203,4.7
6292,1629,2.3
6293,1324,2.5
6294,6408,3.8
6295,5435,2.7
6296,2551,3.1
6297,5865,4.0
6298,2490,3.9
6299,275,2.8
6300,7707,1.9
6301,8824,3.3
6302,4522,4.2
6303,8090,1.5
6304,6576,1.2
6305,6342,4.0
6306,1733,3.6
6307,6415,4.5
6308,3815,2.8
6309,9865,4.9
6310,5754,3.1
6311,3407,2.9
6312,9623,1.9
6313,6939,2.1
6314,7020,4.1
6315,6803,4.9
6316,1295,4.2
6317,4616,2.6
6318,8747,4.1
6319,5544,2.4
6320,212,2.8
6321,1483,1.5
6322,6624,3.6
6323,3894,2.2
6324,2855,1.6
6325,9136,1.9
6326,9569,3.2
6327,972,1.4
6328,7225,2.0
6329,3619,2.9
6330,8558,4.0
6331,1993,1.3
6332,2939,1.8
6333,9553,2.8
6334,5779,3.7
6335,3688,2.4
6336,9915,3.8
6337,9979,2.2
6338,6854,2.6
6339,8692,3.7
6340,4776,3.7
6341,5593,1.1
6342,3990,3.9
6343,2213,1.2
6344,4245,2.0
6345,5553,4.4
6346,9673,3.8
6347,1830,4.9
6348,9304,1.8
6349,3177,4.0
6350,6595,3.9
6351,888,4.9
6352,5830,2.6
6353,1030,1.6
6354,7434,2.5
6355,1170,1.3
6356,6533,3.6
6357,2583,4.8
6358,6955,2.8
6359,4382,1.7
6360,8135,1.7
6361,2910,1.6
6362,2617,2.3
6363,8519,1.0
6364,2918,4.9
6365,1068,1.7
6366,3969,4.3
6367,3943,4.0
6368,9317,3.3
6369,9517,1.1
6370,4133,1.4
6371,6695,1.5
6372,9198,2.2
6373,3485,3.7
6374,9641,4.8
6375,9715,4.2
6376,2692,3.6
6377,3195,4.2
6378,3510,1.4
6379,7023,3.0
6380,7507,2.1
6381,8097,3.0
6382,5765,2.1
6383,7659,4.6
6384,2793,1.2
6385,6421,3.1
6386,1007,1.0
6387,526,1.1
6388,9327,3.9
6389,4732,4.1
6390,7304,2.6
6391,3345,3.8
6392,6847,1.9
6393,5059,1.6
6394,7442,3.8
6395,2724,3.2
6396,1797,4.2
6397,1512,4.9
6398,7358,4.6
6399,5057,2.7
6400,831,1.0
6401,800,2.2
6402,1997,2.4
6403,9527,2.4
6404,6968,2.3
6405,6054,1.8
6406,4411,3.6
6407,3520,3.9
6408,5112,1.4
6409,7697,3.5
6410,4154,4.2
6411,6179,3.3
6412,2828,1.1
6413,6441,1.6
6414,2833,3.2
6415,8319,3.1
6416,5116,3.3
6417,5266,1.7
6418,121,3.7
6419,3893,4.4
6420,6166,3.2
6421,1400,1.9
6422,9217,4.6
6423,6138,2.0
6424,2427,4.2
6425,7316,2.4
6426,1843,3.9
6427,3813,3.8
6428,2937,2.2
6429,7661,3.6
6430,5328,2.2
6431,753,1.6
6432,7640,4.4
6433,1835,2.5
6434,3093,2.2
6435,7972,2.4
6436,2089,1.6
6437,7307,1.8
6438,4864,2.4
6439,1960,3.0
6440,1330,4.4
6441,7239,2.3
6442,5521,1.9
6443,2179,2.0
6444,6843,3.9
6445,4602,4.9
6446,6036,2.7
6447,2440,3.8
6448,947,4.6
6449,3576,4.9
6450,9674,2.6
6451,4226,3.6
6452,9174,2.3
6453,5129,2.7
6454,6837,2.8
6455,9438,3.4
6456,5988,1.6
6457,5122,1.7
6458,273,3.7
6459,599,4.5
6460,9255,3.9
6461,5665,3.0
6462,9279,4.0
6463,3133,3.0
6464,6441,2.1
6465,9606,3.4
6466,9267,4.4
6467,2144,3.5
6468,158,2.8
6469,1063,4.7
6470,4495,3.8
6471,7597,4.5
6472,5772,4.7
6473,9158,3.7
6474,8040,1.6
6475,3614,4.4
6476,8405,2.7
6477,4845,4.7
6478,2840,3.8
6479,5205,4.9
6480,3680,3.5
6481,646,2.1
6482,3172,4.7
6483,4057,2.4
6484,7576,3.6
6485,8595,2.6
6486,3870,1.9
6487,8806,1.2
6488,4428,3.7
6489,2935,1.7
6490,1442,4.2
6491,4853,2.6
6492,4297,1.1
6493,9864,1.8
6494,5694,4.3
6495,6145,3.0
6496,5062,3.2
6497,1789,1.8
6498,6108,3.9
6499,368,3.8
6500,1382,4.2
6501,8207,1.9
6502,2871,3.2
6503,9105,4.0
6504,9633,1.9
6505,6299,1.3
6506,9987,1.3
6507,6305,1.0
6508,4555,2.9
6509,2712,1.2
6510,2065,4.9
6511,7473,2.3
6512,2308,3.1
6513,5782,4.3
6514,3082,2.0
6515,3831,4.2
6516,4730,2.2
6517,3039,1.0
6518,1347,3.8
6519,7911,1.9
6520,5120,1.9
6521,8734,2.3
6522,1658,1.1
6523,9981,3.7
6524,7643,3.8
6525,30,1.5
6526,7716,4.3
6527,9426,1.6
6528,6690,3.9
6529,6764,2.8
6530,181,3.2
6531,1387,3.2
6532,2638,4.4
6533,4680,2.6
6534,8335,1.2
6535,3637,1.1
6536,717,1.6
6537,6279,4.0
6538,5857,4.8
6539,3685,4.4
6540,750,1.5
6541,382,4.5
6542,8030,4.3
6543,9291,1.1
6544,2529,2.4
6545,5208,3.5
6546,7106,3.3
6547,5945,4.3
6548,4938,1.7
6549,3410,4.3
6550,9373,4.4
6551,9742,4.4
6552,3741,2.0
6553,3632,3.6
6554,3482,2.9
6555,6063,4.7
6556,4789,3.5
6557,115,2.3
6558,4495,2.4
6559,5274,2.2
6560,907,4.8
6561,6663,4.6
6562,9213,2.2
6563,763,1.2
6564,3415,4.5
6565,5018,4.1
6566,7636,1.3
6567,2817,3.2
6568,1957,1.9
6569,8159,1.1
6570,3398,2.4
6571,7421,2.6
6572,182,1.0
6573,9380,2.5
6574,8728,4.6
6575,2129,4.6
6576,5791,4.2
6577,1030,2.5
6578,7720,3.2
6579,8549,2.3
6580,7239,1.7
6581,141,3.3
6582,3458,4.3
6583,8911,2.4
6584,5710,4.2
6585,5064,3.8
6586,467,2.7
6587,2481,3.8
6588,6181,2.9
6589,7788,3.5
6590,7193,3.1
6591,2505,1.2
6592,2640,3.2
6593,8555,3.4
6594,4630,2.5
6595,7863,1.2
6596,8330,2.8
6597,9964,1.3
6598,4439,3.5
6599,1278,2.6
6600,9208,4.2
6601,7430,4.8
6602,9316,5.0
6603,1188,3.2
6604,6518,2.7
6605,6451,4.7
6606,8076,1.6
6607,7424,1.6
6608,4233,1.6
6609,4814,2.2
6610,7705,4.2
6611,1622,1.2
6612,1423,1.6
6613,6442,2.5
6614,7604,2.2
6615,6011,3.1
6616,811,4.6
6617,4622,3.1
6618,340,2.5
6619,9823,1.1
6620,7917,4.3
6621,1288,3.8
6622,5079,4.0
6623,3101,1.7
6624,8661,3.9
6625,2462,3.4
6626,1775,1.9
6627,3169,3.0
6628,8088,2.0
6629,8877,4.5
6630,6643,1.4
6631,2677,2.8
6632,6196,4.1
6633,9808,2.5
6634,4455,1.8
6635,4613,1.5
6636,6787,2.2
6637,1940,2.2
6638,4667,2.4
6639,698,2.4
6640,2006,3.8
6641,8867,2.9
6642,8767,1.1
6643,9564,1.7
6644,8441,3.2
6645,5018,3.6
6646,9890,3.2
6647,8922,2.4
6648,4956,1.9
6649,2935,4.8
6650,5559,4.5
6651,2841,1.8
6652,5089,2.4
6653,6979,2.5
6654,2318,2.1
6655,3196,4.4
6656,2074,4.4
6657,2866,2.9
6658,537,1.7
6659,4048,2.1
6660,9525,2.6
6661,8235,4.7
6662,6012,3.7
6663,2627,4.1
6664,4913,3.0
6665,3386,3.4
6666,2943,4.0
6667,1824,3.8
6668,6956,1.4
6669,6357,1.9
6670,9796,4.7
6671,1648,2.4
6672,5688,4.0
6673,1691,1.4
6674,2111,3.7
6675,486,4.5
6676,6666,4.0
6677,3734,4.6
6678,7522,1.7
6679,1820,2.4
6680,6531,3.1
6681,19,1.7
6682,9776,4.1
6683,3344,2.1
6684,7007,2.4
6685,4547,3.8
6686,5259,4.7
6687,9380,4.8
6688,3984,2.3
6689,1761,2.1
6690,7063,4.8
6691,5647,2.3
6692,3374,3.1
6693,5630,3.6
6694,2031,3.5
6695,9839,1.1
6696,7188,1.3
6697,8842,1.5
6698,9685,1.4
6699,9891,3.8
6700,9993,2.7
6701,1850,1.0
6702,1564,3.3
6703,7631,3.6
6704,71,2.6
6705,2487,1.4
6706,8593,4.1
6707,5450,1.8
6708,6495,1.3
6709,2884,2.7
6710,2314,3.3
6711,1571,3.0
6712,2097,2.0
6713,3582,3.9
6714,8485,2.9
6715,8295,4.7
6716,4479,4.3
6717,5939,3.9
6718,5127,2.7
6719,6737,4.4
6720,5284,3.3
6721,5828,3.6
6722,2575,1.5
6723,3242,4.1
6724,4264,3.6
6725,1352,4.2
6726,8154,3.6
6727,404,4.2
6728,9706,1.0
6729,3985,3.3
6730,3731,3.5
6731,6648,1.6
6732,6292,2.2
6733,329,1.9
6734,1605,1.3
6735,4450,4.7
6736,5778,4.3
6737,4242,4.1
6738,3175,3.1
6739,2853,1.8
6740,6510,1.0
6741,4466,3.7
6742,6297,2.7
6743,2342,3.3
6744,8969,3.9
6745,9668,1.3
6746,2914,1.5
6747,8810,3.8
6748,5694,4.1
6749,2603,1.2
6750,6412,1.8
6751,2911,4.6
6752,5931,1.4
6753,7130,4.2
6754,9180,2.0
6755,5530,3.6
6756,8625,3.2
6757,5835,3.1
6758,9183,2.6
6759,9064,4.8
6760,8343,1.4
6761,1965,2.8
6762,5451,2.0
6763,2465,4.2
6764,5275,1.6
6765,370,4.5
6766,6558,3.4
6767,9807,4.6
6768,5761,3.1
6769,5617,1.3
6770,8788,2.7
6771,8721,2.9
6772,7447,1.9
6773,6711,3.7
6774,1453,5.0
6775,7409,1.9
6776,2364,1.1
6777,7486,4.1
6778,9714,4.1
6779,5945,1.6
6780,388,1.1
6781,5550,4.1
6782,4053,3.3
6783,2289,3.6
6784,4091,1.4
6785,7655,3.6
6786,3277,4.4
6787,4328,3.1
6788,2321,3.9
6789,3382,4.0
6790,2018,2.3
6791,1960,3.4
6792,6444,1.7
6793,2544,1.1
6794,1919,4.1
6795,7199,3.3
6796,6463,4.8
6797,7762,3.9
6798,8358,2.1
6799,1647,1.5
6800,112,1.1
6801,1922,1.6
6802,8978,4.7
6803,6781,5.0
6804,2922,1.0
6805,7056,3.1
6806,8320,1.8
6807,5590,1.2
6808,1427,4.2
6809,9777,1.8
6810,1118,3.5
6811,5547,2.0
6812,4229,2.7
6813,6132,4.6
6814,5726,3.0
6815,7012,2.7
6816,254,4.9
6817,2513,3.9
6818,7179,3.0
6819,5,4.9
6820,958,3.3
6821,9213,3.0
6822,8297,4.4
6823,5144,1.1
6824,424,1.4
6825,2031,1.8
6826,2314,4.0
6827,6584,3.8
6828,8753,3.1
6829,7672,3.6
6830,3737,4.3
6831,9149,3.2
6832,2186,3.5
6833,5578,3.5
6834,1557,3.6
6835,1006,4.8
6836,1682,5.0
6837,9083,3.1
6838,7027,4.9
6839,5621,4.2
6840,5632,3.7
6841,3602,2.1
6842,193,4.2
6843,3434,1.9
6844,1121,2.8
6845,6690,1.5
6846,4998,3.0
6847,4756,4.6
6848,3478,4.4
6849,8691,2.2
6850,9833,2.9
6851,934,4.2
6852,2251,1.6
6853,5417,1.6
6854,8377,1.2
6855,4340,5.0
6856,7861,2.0
6857,7259,1.5
6858,1571,2.0
6859,5493,3.9
6860,2224,4.5
6861,4980,1.7
6862,2916,2.1
6863,7474,1.9
6864,7388,2.4
6865,9376,1.8
6866,2257,2.7
6867,3683,4.3
6868,7359,4.4
6869,3184,4.4
6870,7850,3.7
6871,3333,3.8
6872,1997,5.0
6873,2732,4.3
6874,1533,1.8
6875,9150,2.2
6876,1852,2.2
6877,2231,4.8
6878,524,4.8
6879,8814,4.6
6880,9246,3.6
6881,8885,3.4
6882,2092,2.4
6883,9316,4.7
6884,3037,2.1
6885,7816,4.1
6886,7595,1.8
6887,3389,1.8
6888,1100,2.9
6889,7168,2.1
6890,2288,1.3
6891,2793,2.4
6892,8680,3.4
6893,4836,4.6
6894,5923,3.4
6895,4421,3.9
6896,1727,2.2
6897,5016,2.8
6898,6575,3.6
6899,2381,1.8
6900,1084,4.8
6901,9620,2.8
6902,3801,1.6
6903,4959,3.9
6904,991,1.4
6905,3218,1.6
6906,8793,3.5
6907,5857,2.0
6908,3692,2.1
6909,6151,3.2
6910,5905,2.3
6911,5271,2.4
6912,7694,1.7
6913,4544,4.8
6914,7889,4.3
6915,5092,2.5
6916,7715,1.3
6917,8266,4.0
6918,7235,3.3
6919,4489,4.8
6920,593,4.6
6921,5119,2.1
6922,1475,4.4
6923,5576,3.5
6924,1495,3.4
6925,3755,2.1
6926,5009,3.8
6927,8411,3.6
6928,7077,1.2
6929,2847,4.7
6930,8133,3.2
6931,509,1.3
6932,8553,2.9
6933,4232,1.4
6934,7674,2.9
6935,7632,1.4
6936,7432,1.3
6937,6731,3.3
6938,7868,3.2
6939,1501,3.5
6940,4315,1.3
6941,9186,3.0
6942,4536,4.0
6943,5311,1.7
6944,9146,3.1
6945,1143,1.3
6946,4007,3.1
6947,308,1.9
6948,3586,3.9
6949,6035,3.0
6950,8431,3.3
6951,3376,1.3
6952,9082,4.5
6953,3604,1.1
6954,9664,1.6
6955,1266,2.1
6956,7855,3.1
6957,8194,1.5
6958,2773,5.0
6959,274,1.3
6960,6339,3.3
6961,2329,1.5
6962,9779,1.5
6963,8822,2.9
6964,4213,3.6
6965,6928,1.5
6966,1693,3.9
6967,5472,2.0
6968,7889,2.0
6969,1110,1.5
6970,7652,1.8
6971,7457,1.3
6972,2054,3.8
6973,2143,3.1
6974,7983,4.7
6975,3698,4.7
6976,3007,1.1
6977,4009,4.8
6978,8206,5.0
6979,3838,4.6
6980,7898,2.0
6981,8409,3.6
6982,9820,1.2
6983,9845,5.0
6984,9108,1.5
6985,8669,1.5
6986,560,3.7
6987,515,1.0
6988,9908,3.5
6989,8684,2.4
6990,3628,4.8
6991,8449,1.5
6992,7375,2.1
6993,403,2.0
6994,6840,1.9
6995,3980,2.2
6996,265,4.7
6997,2798,4.8
6998,4354,1.5
6999,3848,3.0
7000,3544,1.1
7001,153,1.6
7002,2395,3.1
7003,9819,2.0
7004,4787,3.3
7005,3915,3.3
7006,4488,4.8
7007,888,3.1
7008,6469,4.1
7009,4541,3.8
7010,1603,4.3
7011,4917,3.2
7012,319,2.2
7013,6880,1.7
7014,7420,1.1
7015,35,3.3
7016,7707,2.2
7017,8361,4.3
7018,2255,1.9
7019,3452,1.2
7020,2775,2.5
7021,6150,3.1
7022,5672,1.8
7023,6419,2.8
7024,7387,1.1
7025,7573,4.3
7026,4452,1.7
7027,2377,2.2
7028,9881,3.4
7029,124,4.3
7030,5902,1.9
7031,3207,1.7
7032,9072,2.0
7033,8124,1.5
7034,7836,3.9
7035,1578,4.7
7036,2349,1.8
7037,3037,4.7
7038,1988,2.5
7039,1040,1.4
7040,4969,2.6
7041,9696,3.7
7042,9346,1.2
7043,273,1.4
7044,6259,4.9
7045,559,3.8
7046,989,3.6
7047,2339,4.0
7048,2039,1.2
7049,9558,1.9
7050,4122,3.0
7051,1146,4.4
7052,9887,2.6
7053,7976,1.4
7054,1541,3.0
7055,5006,2.3
7056,7420,4.6
7057,2320,4.8
7058,7360,3.3
7059,9040,4.7
7060,8909,4.4
7061,3311,2.9
7062,845,1.5
7063,3847,2.2
7064,1641,1.7
7065,461,1.6
7066,2752,3.0
7067,8938,1.5
7068,1717,3.5
7069,3204,2.1
7070,9412,1.9
7071,719,2.2
7072,4955,4.4
7073,39,2.7
7074,3596,4.0
7075,236,1.4
7076,6019,4.3
7077,812,3.7
7078,5043,2.9
7079,9862,3.2
7080,2356,4.7
7081,3441,2.2
7082,5534,2.6
7083,9761,2.5
7084,395,4.7
7085,1011,4.6
7086,494,2.3
7087,3184,2.0
7088,4448,3.6
7089,404,2.8
7090,7459,4.3
7091,8657,3.9
7092,2147,3.9
7093,8506,3.0
7094,5897,4.3
7095,8593,1.8
7096,3118,4.2
7097,1578,2.5
7098,3960,2.2
7099,5890,5.0
7100,6958,2.7
7101,9926,4.2
7102,4289,3.9
7103,611,2.8
7104,4261,4.6
7105,1134,2.4
7106,8283,4.1
7107,3876,4.3
7108,720,3.0
7109,9608,4.0
7110,6643,2.8
7111,9353,4.1
7112,5964,4.7
7113,7029,4.7
7114,7266,1.8
7115,7317,3.4
7116,1081,3.9
7117,5282,2.7
7118,1089,4.1
7119,822,4.8
7120,9355,4.8
7121,9404,1.5
7122,2615,1.2
7123,3564,5.0
7124,1021,3.5
7125,433,2.8
7126,3098,3.7
7127,7061,1.6
7128,5938,1.0
7129,7554,3.2
7130,4041,3.9
7131,3873,2.6
7132,4005,4.7
7133,9510,4.9
7134,9327,2.2
7135,8744,4.9
7136,7188,3.7
7137,4358,3.1
7138,6748,2.5
7139,1819,3.0
7140,3203,1.4
7141,9733,4.7
7142,9884,4.3
7143,3278,3.5
7144,6307,1.1
7145,3927,1.9
7146,576,3.0
7147,3503,1.4
7148,4827,1.0
7149,1183,3.0
7150,7268,4.2
7151,1972,3.5
7152,5312,4.4
7153,8915,1.8
